vehicle ID,pixel location x,pixel location y,Pixel width,Pixel length
18117,1869,358,40,39
16951,1946.99,1987.5,53,108
16245,1920.62,1381.53,37,60
14976,1855.89,1180.97,38,63
14121,1795.61,997.376,48,50
15858,1892.45,811.222,30,48
13878,1856.73,698.195,96,190
11568,1841,392.5,75,112
11879,1787,292.5,15,22
6657,1856,266.5,15,20
5396,1813.52,159.623,18,24
8683,1864,355,41,40
17776,1912,1180,41,60
18117,1869,355,40,39
16951,1948.55,1970.32,60,110
16245,1920.26,1370.78,35,57
14976,1854.5,1169,32,59
14121,1796.62,987.577,46,50
15858,1895.58,804.818,37,49
13878,1856.34,683.77,96,173
11879,1786.85,288.05,23,25
6657,1855.81,263.441,18,24
5396,1813.43,156.742,18,23
8683,1864,352,41,40
11568,1841,388,74,111
17776,1911,1171,41,60
18117,1869,351,40,39
16951,1946.25,1952.07,54,106
16245,1918.27,1360.15,37,60
14976,1854.14,1156.74,39,62
14121,1794.58,977.695,48,49
15858,1893.94,798.148,39,51
13878,1855,678,93,169
11879,1785.4,285.2,18,24
6657,1854,260.5,15,20
5396,1811.12,154.399,17,22
8683,1863,348,41,40
11568,1840,384,74,110
17776,1910,1161,41,60
18117,1868,347,40,39
16951,1943.65,1935.67,60,109
16245,1918.16,1348.86,37,59
14976,1854.08,1144.86,39,61
14121,1794.21,965.726,32,48
15858,1893.35,791.184,37,49
13878,1855,673,93,171
11879,1783.1,281.7,24,25
6657,1853.98,257.252,17,22
5396,1810.72,151.752,16,22
8683,1862,345,41,40
11568,1840,383,74,109
17776,1910,1151,41,60
18117,1867,344,40,39
16951,1945.4,1918.83,56,107
16245,1917.8,1337.96,34,57
14976,1853.66,1133.46,37,60
14121,1792.5,956.5,24,40
15858,1891.98,785.588,41,52
13878,1855.27,669.684,96,177
11879,1784.94,277.765,21,24
6657,1853.4,254.7,18,22
5396,1811.16,148.765,17,22
8683,1862,342,41,40
11568,1840,380,74,108
17776,1910,1142,41,60
18117,1866,341,40,39
16951,1944.4,1902.27,56,106
16245,1917.9,1327.86,37,58
14976,1853.29,1122.78,36,59
14121,1793.28,947.17,29,46
15858,1890.71,779.417,39,50
13878,1855,661,93,169
11879,1785,274,15,21
6657,1853.5,251.5,14,20
5396,1810.35,146.269,17,22
8683,1861,339,41,40
11568,1840,376,74,107
17776,1910,1134,41,60
18117,1866,338,40,39
16951,1943.78,1885.26,58,104
16245,1916.7,1316.44,33,56
14976,1852.99,1111.36,35,58
14121,1793.84,938.179,29,44
15858,1894.18,772.415,38,48
13878,1855,654.5,93,166
11879,1784.69,270.276,23,24
6657,1853,249,13,19
5396,1810.56,143.888,16,21
8683,1861,335,41,40
11568,1840,372,74,106
17776,1910,1124,41,60
18117,1866,334,40,39
16951,1943,1869.5,55,102
16245,1919.5,1307,36,55
14976,1852.41,1099.46,36,58
14121,1793.79,929.306,29,44
15858,1893.63,766.428,38,48
13878,1855,647.5,93,163
11879,1785,267,15,21
6657,1853,246,13,19
8683,1861,332,41,40
11568,1840,368,74,105
17776,1910,1115,41,60
18117,1866,331,40,39
16951,1942.64,1853.19,54,102
16245,1919.14,1296.37,40,57
14976,1852.5,1089,32,55
14121,1794.28,920.371,28,44
15858,1893.74,760.46,40,50
13878,1854.5,641.5,92,163
11879,1784.73,264.122,21,25
6657,1853,243,13,19
8683,1861,329,41,40
11568,1840,364,74,104
17776,1910,1106,41,60
18117,1865,328,40,39
16951,1942.56,1837.12,57,103
16245,1916.39,1285.25,36,55
14976,1854,1077,33,55
14121,1794.28,911.371,28,44
15858,1893.17,753.69,39,49
13878,1854.5,637.5,92,165
11879,1783.16,260.603,26,26
6657,1853,240,13,19
8683,1860,325,41,40
11568,1840,359,74,103
17776,1909,1097,41,60
18117,1864,325,40,39
16951,1941.72,1821.58,54,102
16245,1915.56,1275.49,35,56
14976,1854.46,1066.04,39,57
14121,1793.76,902.151,26,43
15858,1893.03,747.866,37,48
13878,1854.64,632.228,94,168
11879,1784.98,255.934,21,23
6657,1853,237,13,19
8683,1860,322,41,40
11568,1841,355,74,102
17776,1909,1088,41,60
18117,1864,322,40,39
16951,1940.81,1805.72,55,101
16245,1915.01,1265.44,33,54
14976,1853.68,1055.42,36,56
14121,1794.53,894.162,30,45
15858,1893.12,741.577,40,48
13878,1854.18,627.744,93,169
11879,1784.85,252.812,20,24
6657,1852.5,234.5,14,18
8683,1860,318,41,40
11568,1841,350,74,101
17776,1909,1080,41,60
18117,1863,319,40,39
16951,1938.19,1790.77,61,102
16245,1914.33,1255.11,35,55
17776,1908.96,1071.46,41,60
14976,1851.57,1044.91,40,57
14121,1794.36,884.814,28,43
15858,1892.35,735.312,40,48
13878,1854.22,625.208,93,174
11879,1784.4,249.3,22,24
6657,1852.59,231.744,16,21
8683,1860,315,41,40
11568,1841,348,74,100
18117,1863,316,40,39
16951,1937.44,1774,50,97
16245,1913.85,1245.46,32,52
17776,1909.5,1063,34,57
14976,1851.87,1034.87,33,55
14121,1794.21,876.339,27,42
15858,1891.64,729.755,38,48
13878,1853.87,622.649,93,179
11879,1784.45,245.85,20,23
6657,1851.97,228.684,15,21
8683,1859,312,41,40
11568,1841,345,74,99
18117,1862,313,40,39
16951,1936.53,1759.52,46,94
16245,1913.77,1235.49,32,52
17776,1909,1054,33,57
14976,1851,1024,31,51
14121,1794.19,867.293,27,42
15858,1891.78,723.703,38,48
13878,1853.74,610.704,92,165
11879,1784.5,242.5,14,20
6657,1851.5,226.5,14,18
8683,1859,309,41,40
11568,1841,343,74,98
18117,1861,310,40,39
16951,1939.15,1743.16,53,93
16245,1913,1225.5,29,50
17776,1907.99,1044.77,39,56
14976,1850.63,1013.4,32,54
14121,1794.55,859.072,28,43
15858,1891.18,718.146,36,47
13878,1853.7,602.738,92,161
11879,1783.82,239.078,21,23
6657,1851.76,223.305,16,21
8683,1859,305,41,40
11568,1841,340,74,97
18117,1860,307,40,39
16951,1937.93,1728.47,53,94
16245,1912.85,1215.95,33,51
17776,1907.43,1037.37,39,58
14976,1850.5,1003,30,51
14121,1794.43,851.22,28,41
15858,1891.53,711.994,38,47
13878,1853.7,595.692,92,157
11879,1784,235.5,23,24
6657,1852,220,13,19
8683,1859,302,41,40
11568,1841,337,74,96
18117,1860,304,40,39
16951,1937.95,1713.93,53,93
16245,1912.69,1206.44,32,50
17776,1912.59,1030.83,58,63
14976,1850.9,993.838,33,53
14121,1794.32,842.76,28,41
15858,1889.97,706.075,45,49
13878,1853.66,592.186,92,160
11879,1784.22,231.836,21,23
6657,1851.5,217.5,14,18
8683,1858,299,41,40
11568,1841,333,74,95
18117,1859,301,40,39
16951,1936.98,1699.53,51,92
16245,1911.94,1197.02,31,51
17776,1912.56,1022.55,59,62
14976,1850.49,983.309,34,53
14121,1794.74,834.786,30,43
15858,1891.03,700.06,45,50
13878,1853.18,584.243,91,154
11879,1783.6,228.8,20,23
6657,1851,215,13,17
8683,1858,296,41,40
11568,1841,330,74,94
18117,1859,298,40,39
16951,1936.28,1684.75,51,92
16245,1914,1187.5,33,48
17776,1907,1012,33,53
14976,1849.73,973.485,32,52
14121,1793.5,826.5,22,36
15858,1891.26,694.397,44,50
13878,1853.16,581.221,91,158
11879,1783.6,225.113,18,22
6657,1851,212.5,13,18
8683,1857,293,41,40
11568,1841,328,74,93
18117,1858,295,40,39
16951,1935.63,1671,48,89
16245,1914.06,1178.32,36,50
17776,1911.98,1005.88,59,62
14976,1849.62,963.853,33,52
14121,1793.5,818,22,35
15858,1890.42,689.013,37,47
13878,1853.1,575.33,91,156
11879,1783.1,222.2,22,22
6657,1850.5,209,14,19
8683,1857,290,41,40
11568,1841,326,74,92
18117,1858,292,40,39
16951,1934.99,1656.05,53,91
16245,1912.96,1168.73,35,49
17776,1910.55,997.388,58,60
14976,1849.98,953.762,33,52
14121,1794.44,809.92,26,39
15858,1889.69,683.096,35,45
13878,1852.94,569.408,91,156
18117,1856.4,288.8,40,39
11879,1782.7,218.9,21,21
6657,1850,206.5,13,18
8683,1856,288,41,40
11568,1840,323,74,92
16951,1934.47,1642.57,48,88
16245,1913,1160.5,33,48
17776,1905.49,987.334,36,55
14976,1849.5,944,28,47
14121,1794,802,21,33
15858,1890.18,677.571,39,48
13878,1852.98,565.054,93,159
18117,1856.09,286.508,45,44
11879,1783.8,215.4,20,22
6657,1849.5,203.5,14,18
8683,1856,285,41,40
11568,1840,321,74,92
16951,1933.35,1628.74,48,88
16245,1915.5,1151.5,38,48
17776,1909.78,981.088,58,63
14976,1849.07,934.531,31,50
14121,1793.5,794.5,22,34
15858,1889.84,671.763,37,46
13878,1852.82,561.334,95,162
18117,1857.05,281.521,37,36
11879,1783.83,212.135,18,21
6657,1850,201.5,13,18
8683,1856,282,41,40
11568,1840,318,74,92
16951,1930.85,1614.78,49,87
16245,1915,1142,39,47
17776,1909.29,973.634,58,60
14976,1848.55,924.948,30,49
14121,1793.5,785.5,22,34
15858,1888.73,666.378,35,46
13878,1852.11,558.772,91,163
18117,1859.71,277.812,30,37
11879,1783.53,209.118,20,22
6657,1849.85,198.821,16,20
8683,1856,280,41,40
11568,1840,315,74,92
16951,1930.19,1601.99,44,87
16245,1915,1128.5,39,54
17776,1905,963,31,53
14976,1848,916,27,47
14121,1795.07,777.876,27,40
15858,1888.77,660.577,34,44
13878,1852.28,556.077,90,166
18117,1858.95,275.255,31,39
11879,1783.3,205.4,20,22
6657,1849.5,195.5,14,18
8683,1857,276,41,40
11568,1840,312,74,92
16951,1928.07,1588.06,45,85
16245,1913,1124.5,39,46
17776,1902.5,956,32,51
14976,1846.48,906.526,30,48
14121,1792.96,770.28,27,38
15858,1886.54,654.989,39,47
13878,1849.75,541.639,88,147
18117,1857.56,272.871,28,38
11879,1780.95,202.35,19,21
6657,1845.25,194.25,22,22
8683,1855,274,41,40
11568,1838,309,74,92
16951,1927.42,1574.04,42,83
16245,1908,1116,29,45
17776,1903.21,947.293,44,58
14976,1846.53,897.554,30,48
14121,1792.12,764.66,39,37
15858,1885.84,649.527,35,44
13878,1849.67,536.298,88,146
18117,1856.57,270.976,25,39
11879,1781.1,198.8,19,22
6657,1847.78,191.19,16,21
8683,1855,271,41,40
11568,1838,306,74,92
16951,1930,1562,43,82
16245,1908,1107,29,45
17776,1902.5,940,32,51
14976,1846.46,888.48,30,48
14121,1793.45,755.301,26,38
15858,1886.33,644.178,35,45
13878,1849.69,532.327,88,146
18117,1854.52,265.585,30,30
11879,1780.92,196.236,19,21
6657,1847,188,13,17
8683,1855,268,41,40
11568,1838,303,74,92
16951,1928.9,1548.51,49,84
16245,1908,1098.5,33,44
17776,1902,932.5,31,52
14976,1846.53,879.498,30,48
14121,1793.4,747.87,26,37
15858,1886.41,638.647,38,46
13878,1849.67,526.175,88,144
18117,1856,262,19,27
11879,1780.4,193.2,19,21
6657,1844.84,186.397,20,22
8683,1855,265,41,40
11568,1838,301,74,92
16951,1928.35,1535.11,47,82
16245,1908.34,1089.73,36,48
17776,1901.5,926.5,32,50
14976,1846.25,870.463,30,48
14121,1793.32,742.141,38,39
15858,1886.64,633.311,35,44
18425,1877.5,520.5,28,76
18426,1828.43,522.601,60,148
18117,1856,259.5,19,28
11879,1780.06,190.235,19,21
6657,1846.5,183,12,17
8683,1855,262,41,40
11568,1838,298,74,92
13878,1849,521,87,143
16951,1925.79,1523.13,55,85
16245,1904.05,1081.65,45,52
17776,1901,918.611,35,54
14976,1845.5,861.95,30,47
14121,1793.84,735.086,39,39
15858,1886.29,628.677,38,47
18425,1877.5,518,28,81
18426,1828.63,518.786,55,148
18117,1854.72,256.389,22,30
11879,1780.56,186.664,20,22
6657,1846.5,180.5,12,18
8683,1855,259,41,40
11568,1838,295,74,92
13878,1848,511,86,142
16951,1924.8,1510.05,43,81
16245,1905,1072.5,27,44
17776,1901,909,31,49
14976,1845.5,853,26,45
14121,1793.25,727.75,38,39
15858,1884.75,622.75,39,45
18425,1877.5,515,28,83
18426,1828.72,511.931,48,143
18117,1854.76,253.34,23,30
11879,1780.23,183.603,19,22
6657,1846.58,177.357,14,18
8683,1855,256,41,40
11568,1838,294,74,92
13878,1847,505,85,141
16951,1924.35,1497.98,42,80
16245,1905,1064.53,31,46
17776,1900.5,903,32,51
14976,1845.33,845.015,30,47
14121,1793,718,21,31
15858,1884.95,618.15,33,44
18425,1877.5,508,28,77
18426,1828.73,508.357,48,144
18117,1853.67,251.122,26,29
11879,1780.05,180.85,17,20
6657,1846,175,11,17
8683,1855,253,41,40
11568,1838,292,74,92
13878,1847,501,84,140
16951,1923.79,1485.63,41,79
16245,1905,1056.5,27,44
17776,1898.95,895.15,39,56
14976,1844.94,835.571,29,46
14121,1793,710.5,21,32
15858,1885.4,613.019,36,45
18425,1877.5,504,28,77
18426,1828.65,504.369,48,146
18117,1855,248,19,27
11879,1780,178,13,17
6657,1846,172,11,17
8683,1855,250,41,40
11568,1838,290,74,92
13878,1846,495,83,139
16951,1923.21,1472.99,39,77
16245,1904.5,1048.5,26,42
17776,1898,888.5,29,52
14976,1845.03,827.471,29,46
14121,1794.17,703.81,25,37
15858,1884.5,607,38,45
18425,1876.51,499.762,30,81
18426,1828.57,500.35,48,146
18117,1855.59,245.185,20,30
11879,1780,175,13,17
6657,1846,170,11,17
8683,1855,247,41,40
11568,1838,287,74,92
13878,1846,490,82,138
16951,1925.41,1461.4,44,78
16245,1904.08,1040.41,29,44
17776,1897.59,881.076,35,55
14976,1844.86,819.487,29,46
14121,1794.28,696.697,26,37
15858,1884.7,602.722,36,44
18425,1876.45,495.827,30,81
18426,1828.67,497.871,48,151
18117,1853.59,241.83,26,29
11879,1780.02,171.566,19,20
6657,1845.5,167.5,12,16
8683,1854,245,41,40
11568,1838,281,74,92
13878,1845,484,81,137
16951,1923.3,1448.51,42,76
16245,1903.5,1031.5,26,42
17776,1897.58,874.813,34,52
14976,1845.02,810.974,29,45
14121,1793.75,690.75,37,37
15858,1884.12,596.977,34,43
18425,1876.32,491.255,30,80
18426,1828.73,495.889,47,155
18117,1852.93,240.03,29,31
11879,1779.4,168.2,18,21
6657,1845.5,164.5,12,18
8683,1854,242,41,40
11568,1838,278,74,92
13878,1845,478,80,136
16951,1922.75,1437.04,40,77
16245,1903.5,1024,26,41
17776,1896.88,865.928,39,55
14976,1844.82,802.934,29,45
14121,1793,682.5,21,32
15858,1883.55,591.755,38,45
18425,1875.67,486.228,30,78
18426,1828.57,485.436,46,144
18117,1852.65,237.412,27,30
11879,1779.25,165.158,19,21
6657,1845,162,11,17
8683,1854,239,41,40
11568,1838,276,74,92
13878,1844,474,79,135
16951,1922.21,1425.02,43,77
16245,1903.04,1016.03,29,43
17776,1897.45,858.723,42,55
14976,1844.88,794.478,29,44
14121,1794.3,675.716,26,35
15858,1883,587,27,39
18425,1874.29,481.257,27,76
18426,1828.33,479.893,48,141
18117,1852.24,234.576,25,30
11879,1777.9,162.3,21,21
8683,1854,237,41,40
11568,1838,274,74,92
13878,1844,470,78,134
16951,1921.2,1413.81,41,76
16245,1902.5,1008.5,26,42
17776,1899.48,853.34,46,58
14976,1844.59,786.315,29,44
14121,1794.77,669.846,34,38
15858,1883.25,581.75,37,45
18425,1873.89,476.664,29,77
18426,1828.18,473.096,47,135
18117,1851.85,232.412,24,30
18801,1814.84,253.531,43,102
11879,1779.03,159.662,17,19
8683,1854,234,41,40
11568,1838,272,74,92
13878,1842,462,77,133
16951,1920.31,1402.01,41,75
16245,1902.5,1000.5,26,40
17776,1896,845,29,49
14976,1844,778.5,25,42
14121,1794.78,661.797,25,35
15858,1883.37,576.827,34,43
18425,1873.68,472.591,28,74
18426,1828.1,469.387,47,136
18117,1851.67,228.865,22,29
18801,1814.24,247.362,43,96
11879,1778.89,156.73,16,19
8683,1855,231,41,40
11568,1838,269,74,92
13878,1842,455,76,132
16951,1921.02,1390.8,41,74
16245,1902,993,25,41
17776,1895.32,838.047,30,51
14976,1843.59,770.815,28,43
14121,1794.7,655.284,24,34
15858,1883.26,572.165,35,43
18425,1873.13,468.114,30,75
18426,1827.98,464.067,47,133
18117,1851.33,226.037,22,29
18801,1813.95,244.389,43,95
11879,1777.6,153.8,18,20
8683,1855,228,41,40
11568,1839,265,74,92
13878,1841,451,75,131
16951,1919.81,1379.49,38,72
16245,1901.98,985.61,29,42
17776,1897.32,831.33,44,56
14976,1843.5,763,24,41
14121,1794.68,648.835,24,35
15858,1883.15,566.95,37,43
18425,1873.23,464.341,27,76
18426,1827.88,460.57,47,134
18117,1850.96,224.257,21,30
18801,1813.98,241.424,43,96
11879,1778.2,150.6,17,20
8683,1855,225,41,40
11568,1839,264,74,92
13878,1841,447,74,130
16951,1920.44,1368.45,40,72
16245,1901.5,977.5,26,40
17776,1898.2,825.6,48,54
14976,1843.5,755.5,24,42
14121,1793.5,642,20,29
15858,1882.7,562.1,38,43
18425,1872.83,459.343,27,74
18426,1827.15,454.879,49,133
18117,1850.73,220.378,21,27
18801,1813.57,238.266,42,95
11879,1778.19,147.962,16,19
8683,1854,222,41,40
11568,1834,264,74,92
13878,1841,439,74,129
16951,1919,1357,37,70
16245,1901.17,970.489,29,42
17776,1896,817,31,47
14976,1843.5,747.5,24,40
14121,1794.67,635.576,25,34
15858,1882.18,557.117,37,43
18425,1872,454,25,67
18426,1827.44,451.385,46,134
18117,1850.37,218.827,22,29
18801,1813.39,234.328,41,94
11879,1777.47,144.94,18,20
8683,1854,219,41,40
11568,1834,262,74,92
13878,1841,435,74,128
16951,1920.4,1345.95,42,72
16245,1901,963,25,39
17776,1896,810,31,47
14976,1843.5,739,24,39
14121,1793.5,628.5,20,28
15858,1882.5,552.5,37,43
18425,1872,451,25,69
18426,1827.35,448.147,46,135
18117,1849.74,215.531,23,28
18801,1812.53,222.812,40,77
8683,1852,217,41,40
11568,1834,260,74,92
13878,1841,430,74,127
16951,1919.7,1334.98,41,71
16245,1901,956,25,39
17776,1896,803.5,31,46
14976,1843.5,732,24,39
14121,1794.47,622.662,24,33
15858,1882.06,547.735,35,41
18425,1872,447.5,25,68
18426,1827.2,442.313,47,132
18117,1851,213,15,25
18801,1812.38,220.262,40,77
8683,1851,215,41,40
11568,1834,257,74,92
13878,1841,426,74,126
18816,1798,2001.5,51,98
16951,1919.84,1324.43,40,70
16245,1903.5,948.5,30,38
17776,1897.85,798.421,41,54
14976,1843.73,724.457,27,40
14121,1793.5,615.5,20,28
15858,1882.24,543.771,34,43
18425,1871.74,442.18,28,69
18426,1828.06,440.671,48,137
18117,1852.28,209.715,25,27
18801,1812.04,216.451,39,76
8683,1851,212,41,40
11568,1834,254,74,92
13878,1841,421,74,125
18816,1798.5,1979.5,52,96
16951,1919.13,1313.92,41,69
16245,1900.88,941.34,27,40
17776,1894.54,789.999,34,47
14976,1842.83,717.317,29,41
14121,1794,609.5,19,28
15858,1882.03,538.778,39,44
18425,1871.35,438.142,29,67
18426,1827.97,438.174,48,140
18117,1852.09,208.639,21,29
18801,1811.99,214.501,39,78
8683,1850,209,41,40
11568,1834,253,74,92
13878,1841,418,74,124
18816,1799.05,1960.5,59,98
16951,1917.66,1303.46,41,68
16245,1899,934.5,25,38
17776,1893.5,784,30,45
14976,1842,710.5,23,38
14121,1792.5,603,18,27
15858,1880.73,534.142,38,43
18425,1870.5,434,26,65
18426,1826.91,436.155,49,144
18117,1850.21,205.339,21,29
18801,1810.27,211.021,39,75
8683,1848,207,41,40
11568,1833,250,74,92
13878,1839,413,74,123
18816,1798.83,1939.55,59,98
16951,1916.86,1293.41,43,70
16245,1899,927,25,39
17776,1894.01,779.576,39,54
14976,1844,703,27,37
14121,1793.84,596.973,23,33
15858,1880.67,529.365,33,41
18425,1870.5,430,26,65
18426,1826.47,425.641,48,131
18117,1850.1,203.2,21,28
18801,1810.16,208.292,41,75
8683,1848,205,41,40
11568,1833,248,74,92
13878,1839,409,74,122
18816,1798.13,1919.11,59,97
16951,1918.96,1293.92,57,95
16245,1898.5,920,24,37
17776,1892.5,771,32,45
14976,1844,696,27,37
14121,1793.95,591.264,23,32
15858,1880,525,33,41
18425,1870.5,426,26,63
18426,1826.42,421.699,48,131
18117,1847.6,200.2,31,29
18801,1809.86,204.517,40,74
8683,1848,202,41,40
11568,1833,245,74,92
13878,1839,404,74,121
18816,1797.95,1899.11,55,93
19278,1916.52,1272.48,40,68
16245,1901,912.5,29,38
17776,1893.11,771.517,41,64
14976,1841.9,688.7,37,43
14121,1793,584,19,27
15858,1879.59,520.63,30,40
18425,1870.5,421.5,26,64
18426,1826.21,415.659,47,127
18117,1849.52,196.698,22,25
18801,1810.73,210.252,42,91
8683,1848,199,41,40
11568,1833,243,74,92
13878,1839,401,74,120
16951,1919,1283,57,94
18816,1796.78,1879.34,65,100
19278,1916,1262,37,65
16245,1900.8,906.204,32,39
17776,1892,759.5,33,46
14976,1841.66,681.384,31,41
14121,1794.83,578.773,25,34
15858,1879.24,515.959,31,39
18425,1870.5,417.5,26,62
18426,1825.82,413.045,45,127
18117,1850,195,19,23
18801,1809.92,198.863,37,73
8683,1848,197,41,40
11568,1833,241,74,92
13878,1839,396,74,119
16951,1919,1272,57,93
18816,1799.57,1859.05,56,91
19278,1915.62,1251.97,40,67
16245,1895.6,899.2,44,45
17776,1892,752,33,43
14976,1842.06,674.396,27,38
14121,1794,572,19,27
15858,1879.69,511.462,32,40
18425,1870.5,413.5,26,60
18426,1825.79,408.89,45,129
18117,1851.23,191.646,32,29
18801,1811.12,196.907,40,75
8683,1848,195,41,40
11568,1842,246,74,92
13878,1839,391,74,118
16951,1919,1262,57,92
18816,1799.52,1841.03,52,91
19278,1914.65,1241.03,43,67
16245,1897.89,891.374,27,38
17776,1891.4,745.974,36,49
14976,1841.77,667.014,26,37
14121,1794.38,566.23,24,32
15858,1878.89,506.31,32,40
18425,1869.84,409.822,29,63
18426,1826.08,403.351,47,126
18117,1850.62,189.971,32,31
18801,1811.41,193.883,41,75
8683,1848,192,41,40
11568,1842,245,74,92
13878,1839,387,74,117
16951,1918,1251,57,92
18816,1799.5,1822,48,89
19278,1914.1,1231.87,43,67
16245,1897.57,884.896,26,39
17776,1891.37,739.928,35,49
14976,1841.57,660.529,26,38
14121,1794.35,560.208,23,31
15858,1879.18,502.206,33,41
18425,1868.99,406.63,33,66
18426,1826.3,399.232,48,124
18117,1846.25,187.697,25,28
18801,1810.81,192.038,40,77
8683,1848,190,41,40
11568,1842,242,74,92
13878,1839,383,74,116
16951,1918,1242,57,92
18816,1798.6,1803.08,56,91
19278,1912.35,1222.11,45,69
16245,1897.25,877.829,26,39
17776,1891.5,733,30,43
14976,1841.4,654.004,26,39
14121,1794.37,554.584,24,32
15858,1878.25,497.75,35,42
18425,1868.06,401.031,33,61
18426,1826.25,396.185,48,126
18117,1846.03,184.814,23,26
18801,1810.59,189.514,40,78
8683,1848,187,41,40
11568,1842,239,74,92
13878,1839,379,74,115
16951,1918,1235,57,92
18816,1797.09,1785.11,49,89
19278,1913.67,1211.89,38,63
16245,1897.23,871.278,26,38
17776,1890.49,726.929,34,46
14976,1841.25,646.979,27,39
14121,1794.37,548.364,22,32
15858,1877.91,493.177,29,39
18425,1867.8,398.1,31,63
